track_name,album_single,year,nZk,vocalist
phosphorus十snowman2,青の祓魔師 京都不浄王篇（第2期）,2017,0,
7guy,青の祓魔師 京都不浄王篇（第2期）,2017,0,
f-m/byeK’s-ymbook,青の祓魔師 京都不浄王篇（第2期）,2017,0,
祓魔師強奏曲 第三楽章：U & Cloud,青の祓魔師 京都不浄王篇（第2期）,2017,0,
攻響組曲 DEVIL 第一楽章：D-Evil,青の祓魔師 京都不浄王篇（第2期）,2017,0,
MATSURI,青の祓魔師 京都不浄王篇（第2期）,2017,0,
Battle Scars <Plugless Version>,青の祓魔師 京都不浄王篇（第2期）,2017,0,David Whitaker
アッシャー幻saw曲 第三楽章：die Himmlische Musik,青の祓魔師 京都不浄王篇（第2期）,2017,0,井上優弥子
アッシャー幻saw曲 第三楽章：die Himmlische Musik,青の祓魔師 京都不浄王篇（第2期）,2017,0,河合夕子
アッシャー幻saw曲 第三楽章：die Himmlische Musik,青の祓魔師 京都不浄王篇（第2期）,2017,0,内田有
Too Late To Say <MODv>,青の祓魔師 京都不浄王篇（第2期）,2017,0,Sayulee
BLUe-eXOSUiTe-toKYOto-吾 <MODv>,青の祓魔師 京都不浄王篇（第2期）,2017,0,
BEK-PfSolo,青の祓魔師 京都不浄王篇（第2期）,2017,0,
Opening [Sleeping story] ～一冊の本～,澤野弘之 アーティスト・ブック付録,2017,0,
1st Mov:[Open a title page] ～物語の始まり～,澤野弘之 アーティスト・ブック付録,2017,0,
2nd Mov:[Shining town] ～街のテーマ～,澤野弘之 アーティスト・ブック付録,2017,0,
3rd Mov:[This-long road] ～旅立ちのテーマ～,澤野弘之 アーティスト・ブック付録,2017,0,
4th Mov:[Loving each other] ～二人の恋のテーマ～,澤野弘之 アーティスト・ブック付録,2017,0,
5th Mov:[War is over] ～ラストシーン～,澤野弘之 アーティスト・ブック付録,2017,0,
Ending [Fantasia] ～希望そして旅立ち～,澤野弘之 アーティスト・ブック付録,2017,0,
RHYTHMIC technology,澤野弘之 アーティスト・ブック付録,2017,0,
1st Mov:[Open a title page] ～物語の始まり～（Reprogramming）,澤野弘之 アーティスト・ブック付録,2017,0,
9a14s,CRISIS 公安機動捜査隊特捜班,2017,0,Gemie
fire9d,CRISIS 公安機動捜査隊特捜班,2017,0,
sisirc,CRISIS 公安機動捜査隊特捜班,2017,0,
The Brave,CRISIS 公安機動捜査隊特捜班,2017,0,Yosh
public-AN,CRISIS 公安機動捜査隊特捜班,2017,0,
machine-motion-investigation-squad,CRISIS 公安機動捜査隊特捜班,2017,0,
10/9sawHALF,CRISIS 公安機動捜査隊特捜班,2017,0,
pf-9a14s,CRISIS 公安機動捜査隊特捜班,2017,0,配信限定
Barricades,進撃の巨人 Season 2,2017,0,Yosh
Barricades,進撃の巨人 Season 2,2017,0,Gemie
Barricades,進撃の巨人 Season 2,2017,0,mpi
APETITAN,進撃の巨人 Season 2,2017,0,
YouSeeBIGGIRL/T:T,進撃の巨人 Season 2,2017,0,Gemie
son2seaVer,進撃の巨人 Season 2,2017,0,
Call of Silence,進撃の巨人 Season 2,2017,0,Gemie
ERENthe標,進撃の巨人 Season 2,2017,0,
attack音D,進撃の巨人 Season 2,2017,0,Ruka
AOTs2M他1,進撃の巨人 Season 2,2017,0,
AOTs2M他2,進撃の巨人 Season 2,2017,0,
AOTs2M他3,進撃の巨人 Season 2,2017,0,
AOTs2M他4,進撃の巨人 Season 2,2017,0,
God of ink,Re:CREATORS,2017,0,mpi
rE:CRe@T0RS,Re:CREATORS,2017,0,
Re:3$penS,Re:CREATORS,2017,0,
4GL4yu8RE:E,Re:CREATORS,2017,0,
Hey39-udn,Re:CREATORS,2017,0,
RE:3343,Re:CREATORS,2017,0,
HERE I AM,Re:CREATORS,2017,0,Gemie
2109-a8Ru件,Re:CREATORS,2017,0,
AL:Lu,Re:CREATORS,2017,0,Eliana
高度8b6n,Re:CREATORS,2017,0,
8sawOGRE6,Re:CREATORS,2017,0,
Layers,Re:CREATORS,2017,0,Aimee Blackschleger
re:pianohi1tars,Re:CREATORS,2017,0,
∞GodMachine,Re:CREATORS,2017,0,
ABYSSwaltz,Re:CREATORS,2017,0,Gemie
Pf:Creators,Re:CREATORS,2017,0,
音:9RE:eita-zu,Re:CREATORS,2017,0,
BRAVE THE OCEAN,Re:CREATORS,2017,0,Eliana
E:verydaytor1,Re:CREATORS,2017,0,
Pf:CreatorsII,Re:CREATORS,2017,0,
E:verydaytor2,Re:CREATORS,2017,0,
Pf:CreatorsIII,Re:CREATORS,2017,0,
SawElephant4ゅ,Re:CREATORS,2017,0,
Pf:CreatorsIV,Re:CREATORS,2017,0,
E:verydaytor3,Re:CREATORS,2017,0,
Pf:CreatorsV,Re:CREATORS,2017,0,
God々-ground2SAY310,Re:CREATORS,2017,0,
Pf:CreatorsVI,Re:CREATORS,2017,0,
E:verydaytor4,Re:CREATORS,2017,0,
○DA-world2HEN火90,Re:CREATORS,2017,0,
God of ink <RE:Instrumental>,Re:CREATORS,2017,0,
HERE I AM <RE:Instrumental>,Re:CREATORS,2017,0,
Layers <RE:Instrumental>,Re:CREATORS,2017,0,
BRAVE THE OCEAN <RE:Instrumental>,Re:CREATORS,2017,0,
God of ink <MODv>,Re:CREATORS,2017,0,mpi
Layers <MODv>,Re:CREATORS,2017,0,Aimee Blackschleger
BRAVE THE OCEAN <MODv>,Re:CREATORS,2017,0,Eliana
gravityWall,gravityWall/sh0ut,2017,1,Tielle
gravityWall,gravityWall/sh0ut,2017,1,Gemie
sh0ut,gravityWall/sh0ut,2017,1,Tielle
sh0ut,gravityWall/sh0ut,2017,1,Gemie
oldToday,gravityWall/sh0ut,2017,1,mizuki
1ntr0duct10n,2V-ALK,2017,0,
Amazing Trees,2V-ALK,2017,1,Tielle
gravityWall,2V-ALK,2017,0,
e of s,2V-ALK,2017,0,
Club Ki3ε,2V-ALK,2017,1,Gemie
VV-ALK,2V-ALK,2017,1,Tielle
rabBIThole,2V-ALK,2017,1,Yosh
ninelie <cry-v>,2V-ALK,2017,0,
sh0ut,2V-ALK,2017,0,
ViEW,2V-ALK,2017,1,mizuki
mio MARE <2v-alk_v>,2V-ALK,2017,1,Yosh
CRYst-Alise,2V-ALK,2017,0,
Next 2 U -eUC-,2V-ALK,2017,0,
HERE I AM <2v-alk_v>,2V-ALK,2017,1,Gemie
Into the sky,2V-ALK,2017,0,
pian0s0l0,2V-ALK,2017,0,
ëmot1on,2V-ALK,2017,1,Eliana
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
「THEサンデーNEXT,TheサンデーNEXT,2017,0,
~ prologue ~,ALIVE,2018,0,
Alive,ALIVE,2018,0,
GET OVER IT,ALIVE,2018,0,
火の鳥,ALIVE,2018,0,
To Know You,ALIVE,2018,0,
Iron Hornet,ALIVE,2018,0,
Silver Moon,ALIVE,2018,0,
化身の獣,ALIVE,2018,0,
唯一の真実,ALIVE,2018,0,
~ epilogue ~,ALIVE,2018,0,
Binary Star,Binary Star/Cage,2018,1,Uru
Cage,Binary Star/Cage,2018,1,Tielle
Roller Coaster,Binary Star/Cage,2018,1,Gemie
Amazing Trees –extended ver.-,Binary Star/Cage,2018,1,Tielle
Binary Star (instrumental),Binary Star/Cage,2018,0,
Cage (instrumental),Binary Star/Cage,2018,0,
Binary Star (TV size),Binary Star/Cage,2018,0,『銀河英雄伝説 Die Neue These』盤
Cage (WALL-G edit),Binary Star/Cage,2018,0,『機動戦士ガンダムUC』盤
［104EYES-29CA2］suite-1楽章,七つの大罪 戒めの復活（第2期）,2018,0,
[104EYES-29CA2]suite-2楽章,七つの大罪 戒めの復活（第2期）,2018,0,
[104EYES-29CA2]suite-3楽章,七つの大罪 戒めの復活（第2期）,2018,0,
[104EYES-29CA2]suite-4楽章,七つの大罪 戒めの復活（第2期）,2018,0,
104EYES-inter,七つの大罪 戒めの復活（第2期）,2018,0,
104EYES-piano1,七つの大罪 戒めの復活（第2期）,2018,0,
104EYES-piano2,七つの大罪 戒めの復活（第2期）,2018,0,
104EYES-piano3,七つの大罪 戒めの復活（第2期）,2018,0,
104EYES-piano4,七つの大罪 戒めの復活（第2期）,2018,0,
Barricades <MOVIEver.>,劇場版 進撃の巨人 Season 2 -覚醒の咆哮- OST,2018,0,Yosh
ERENthe標 <MOVIEver.>,劇場版 進撃の巨人 Season 2 -覚醒の咆哮- OST,2018,0,
72-:31 X9,劇場版 七つの大罪 天空の囚われ人,2018,0,
銅鑼Gong4N <X9>,劇場版 七つの大罪 天空の囚われ人,2018,0,
96-6ki4,劇場版 七つの大罪 天空の囚われ人,2018,0,
L-Latte,劇場版 七つの大罪 天空の囚われ人,2018,0,
dEvilGODfamily復活動 <X9>,劇場版 七つの大罪 天空の囚われ人,2018,0,
BellRingOn,劇場版 七つの大罪 天空の囚われ人,2018,0,
7角: the1 <X9>,劇場版 七つの大罪 天空の囚われ人,2018,0,
ELIEtheBEST,劇場版 七つの大罪 天空の囚われ人,2018,0,
過多6-$ <X9>,劇場版 七つの大罪 天空の囚われ人,2018,0,
2血上-BiGsIn,劇場版 七つの大罪 天空の囚われ人,2018,0,
銅鑼Gong4N <X9-Orch>,劇場版 七つの大罪 天空の囚われ人,2018,0,
10A0D-Beet,劇場版 七つの大罪 天空の囚われ人,2018,0,
96-6ki4-◯4n,劇場版 七つの大罪 天空の囚われ人,2018,0,
[104EYES-29CA2]suite-1楽章,劇場版 七つの大罪 天空の囚われ人,2018,0,
[104EYES-29CA2]suite-2楽章,劇場版 七つの大罪 天空の囚われ人,2018,0,
[104EYES-29CA2]suite-3楽章,劇場版 七つの大罪 天空の囚われ人,2018,0,
[104EYES-29CA2]suite-4楽章,劇場版 七つの大罪 天空の囚われ人,2018,0,
104EYES-inter,劇場版 七つの大罪 天空の囚われ人,2018,0,
104EYES-piano2,劇場版 七つの大罪 天空の囚われ人,2018,0,
Perfect Time,劇場版 七つの大罪 天空の囚われ人,2018,0,mpi
Perfect Time,劇場版 七つの大罪 天空の囚われ人,2018,0,小林未郁
Eri0ne$,劇場版 七つの大罪 天空の囚われ人,2018,0,
GR雷,劇場版 七つの大罪 天空の囚われ人,2018,0,
Vigilante,機動戦士ガンダムNT,2018,0,mpi
Vigilante,機動戦士ガンダムNT,2018,0,Gemie
symphonicsuiteNT-no1,機動戦士ガンダムNT,2018,0,
symphonicsuiteNT-no2,機動戦士ガンダムNT,2018,0,
symphonicsuiteNT-no3,機動戦士ガンダムNT,2018,0,
symphonicsuiteNT-no4,機動戦士ガンダムNT,2018,0,
symphonicsuiteNT-no5,機動戦士ガンダムNT,2018,0,
Vigilante <ver0.5+@>,機動戦士ガンダムNT,2018,0,mpi
Vigilante <ver0.5+@>,機動戦士ガンダムNT,2018,0,Gemie
synthenicsuiteNT-no1,機動戦士ガンダムNT,2018,0,
synthenicsuiteNT-no2,機動戦士ガンダムNT,2018,0,
pianoNT1,機動戦士ガンダムNT,2018,0,
pianoNT2,機動戦士ガンダムNT,2018,0,
pianoNT3,機動戦士ガンダムNT,2018,0,
Vigilante (Inst),機動戦士ガンダムNT,2018,0,
Vigilante <ver0.5+@> （Inst）,機動戦士ガンダムNT,2018,0,
［BONUS TRACK］機動戦士ガンダムUC RE:MIX0096,機動戦士ガンダムNT,2018,0,
narrative,narrative/NOISEofRAIN,2018,1,LiSA
NOISEofRAIN,narrative/NOISEofRAIN,2018,1,Takanori Nishikawa
Christmas Scene,narrative/NOISEofRAIN,2018,1,mizuki
Christmas Scene,narrative/NOISEofRAIN,2018,1,Tielle
Cage <NTv>,narrative/NOISEofRAIN,2018,1,Tielle
His/Story (OP ver.),Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,西川貴教
Thunder801tFantasy2,Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,
TBFworld,Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,
○KN,Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,
TPF-1,Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,
TPF-2,Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,
TPF-3,Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,
TPF-4,Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,
Roll The Dice (ED ver.),Thunderbolt Fantasy 東離劍遊紀2（第2期）,2018,0,西川貴教
M2A_Final [LoopCut],『機動戦士ガンダムＵＣ』Unreleased Soundtrack,2018,0,
M14A_Final [LoopCut],『機動戦士ガンダムＵＣ』Unreleased Soundtrack,2018,0,
M16A_Final [LoopCut],『機動戦士ガンダムＵＣ』Unreleased Soundtrack,2018,0,
M26_Final,『機動戦士ガンダムＵＣ』Unreleased Soundtrack,2018,0,
UC2M9_Final#2,『機動戦士ガンダムＵＣ』Unreleased Soundtrack,2018,0,
UC4M10c_Final,『機動戦士ガンダムＵＣ』Unreleased Soundtrack,2018,0,
0001,『機動戦士ガンダムUC』ニューベストOST,2019,0,
MINEVA,『機動戦士ガンダムUC』ニューベストOST,2019,0,
AUDREY,『機動戦士ガンダムUC』ニューベストOST,2019,0,
RE:I AM MARIE,『機動戦士ガンダムUC』ニューベストOST,2019,0,
BRING ON A WAR,『機動戦士ガンダムUC』ニューベストOST,2019,0,
RIDDHE,『機動戦士ガンダムUC』ニューベストOST,2019,0,
20140517,『機動戦士ガンダムUC』ニューベストOST,2019,0,
DESERT,『機動戦士ガンダムUC』ニューベストOST,2019,0,
INFERNAL AFFAIRS,『機動戦士ガンダムUC』ニューベストOST,2019,0,
NEO ZEON,『機動戦士ガンダムUC』ニューベストOST,2019,0,
MARTHA,『機動戦士ガンダムUC』ニューベストOST,2019,0,
UNICORN GUNDAM,『機動戦士ガンダムUC』ニューベストOST,2019,0,
MGUC,『機動戦士ガンダムUC』ニューベストOST,2019,0,
Unti-L (short ver.),『機動戦士ガンダムUC』ニューベストOST,2019,1,ASCA
Glory -into the RM-,R∃/MEMBER,2019,1,SUGIZO
EVERCHiLD,R∃/MEMBER,2019,1,Akihito Okano(ポルノグラフィティ)
never gonna change,R∃/MEMBER,2019,1,スキマスイッチ
narrative,R∃/MEMBER,2019,0,
i-mage,R∃/MEMBER,2019,1,Aimer
NOISEofRAIN,R∃/MEMBER,2019,0,
Binary Star,R∃/MEMBER,2019,0,
ME & CREED <nZkv>,R∃/MEMBER,2019,1,さユり
Unti-L,R∃/MEMBER,2019,1,ASCA
Cage,R∃/MEMBER,2019,0,
REMEMBER,R∃/MEMBER,2019,0,
S_TEAM,甲鉄城のカバネリ COMPLETE SOUNDTRACK,2019,0,Eliana
ninelie (Lv),甲鉄城のカバネリ COMPLETE SOUNDTRACK,2019,0,Laco
KABANERI-SEAGATE弌,甲鉄城のカバネリ COMPLETE SOUNDTRACK,2019,0,
KABANERI-SEAGATE二,甲鉄城のカバネリ COMPLETE SOUNDTRACK,2019,0,
S_TEAM（Instrumental）,甲鉄城のカバネリ COMPLETE SOUNDTRACK,2019,0,
ninelie(Lv)（Instrumental）,甲鉄城のカバネリ COMPLETE SOUNDTRACK,2019,0,
S_TEAM -Orchestra ver-,甲鉄城のカバネリ COMPLETE SOUNDTRACK,2019,0,
Inferno,プロメア,2019,0,Benjamin
Inferno,プロメア,2019,0,mpi
PRO//MARE,プロメア,2019,0,
GAL-OTHY-MOS,プロメア,2019,0,
Λsʜᴇs,プロメア,2019,0,Gemie
WORLDBIGFLAMEUP,プロメア,2019,0,
PROMARETHEME,プロメア,2019,0,
BangBangBUR!...n?,プロメア,2019,0,
NEXUS,プロメア,2019,0,Laco
BAR2tsuSH,プロメア,2019,0,
DeusPRO召す,プロメア,2019,0,
fanFAREpiZZA,プロメア,2019,0,
Λsʜᴇs ~RETURNS~,プロメア,2019,0,Gemie
燃焼ING-RES9,プロメア,2019,0,
BAR2NG4女14yoN,プロメア,2019,0,
904SITE,プロメア,2019,0,
REG-GIRT,プロメア,2019,0,
RE:0,プロメア,2019,0,
PIROMARE,プロメア,2019,0,
Gallant Ones,プロメア,2019,0,Benjamin
Gallant Ones,プロメア,2019,0,mpi
stre:0ings,プロメア,2019,0,
火-YO!人,プロメア,2019,0,
K2-,進撃の巨人 Season 3,2019,0,
Zero Eclipse,進撃の巨人 Season 3,2019,0,Laco
SymphonicSuite[AoT]Part1-1st:0Sk,進撃の巨人 Season 3,2019,0,
SymphonicSuite[AoT]Part1-2nd:一s十りA,進撃の巨人 Season 3,2019,0,
SymphonicSuite［AoT］Part1-3rd:BARRIchestra,進撃の巨人 Season 3,2019,0,
SymphonicSuite[AoT]Part1-4th:7-b@$,進撃の巨人 Season 3,2019,0,
K21,進撃の巨人 Season 3,2019,0,David Whitaker
AoTs3-3spens/21石,進撃の巨人 Season 3,2019,0,
Call your name <Gv>,進撃の巨人 Season 3,2019,0,Gemie
SymphonicSuite［AoT］Part2-1st:ətˈæk 0N tάɪtn <WMId>,進撃の巨人 Season 3,2019,0,Eliana
SymphonicSuite[AoT]Part2-2nd:ShingekiNoKyojin,進撃の巨人 Season 3,2019,0,
SymphonicSuite[AoT]Part2-3rd:Before Lights Out,進撃の巨人 Season 3,2019,0,Laco
SymphonicSuite[AoT]Part2-4th:2An,進撃の巨人 Season 3,2019,0,
SymphonicSuite[AoT]Part2-5th:Apple Seed,進撃の巨人 Season 3,2019,0,mpi
SymphonicSuite[AoT]Part2-5th:Apple Seed,進撃の巨人 Season 3,2019,0,Laco
SymphonicSuite[AoT]Part2-6th:ThanksAT,進撃の巨人 Season 3,2019,0,
ERENthe標 <MOVIEver.>,進撃の巨人 Season 3,2019,0,
Barricades <MOVIEver.>,進撃の巨人 Season 3,2019,0,Yosh
AoTs3-PF1,進撃の巨人 Season 3,2019,0,
T-KT,進撃の巨人 Season 3,2019,0,
A1Gう,進撃の巨人 Season 3,2019,0,
AoTs3-PF2,進撃の巨人 Season 3,2019,0,
AoTs3-1000略,進撃の巨人 Season 3,2019,0,
tooth-i:,進撃の巨人 Season 3,2019,0,
LENぞ97n10火巨説MAHLE,進撃の巨人 Season 3,2019,0,
K21 (Instrumental),進撃の巨人 Season 3,2019,0,
Zero Eclipse (Instrumental),進撃の巨人 Season 3,2019,0,
Barricades <MOVIEver.> (Instrumental),進撃の巨人 Season 3,2019,0,
Call your name <Gv> (Instrumental),進撃の巨人 Season 3,2019,0,
ətˈæk 0N tάɪtn <WMId> (Instrumental),進撃の巨人 Season 3,2019,0,
Apple Seed (Instrumental),進撃の巨人 Season 3,2019,0,
31N-M,サイン -法医学者 柚木貴志の事件-,2019,0,
31N-S,サイン -法医学者 柚木貴志の事件-,2019,0,
31N-A,サイン -法医学者 柚木貴志の事件-,2019,0,
31N-P,サイン -法医学者 柚木貴志の事件-,2019,0,
Tranquility,Tranquility/Trollz,2019,1,Anly
Trollz,Tranquility/Trollz,2019,1,Laco
Felidae,Tranquility/Trollz,2019,1,Gemie
Felidae,Tranquility/Trollz,2019,1,Tielle
Binary Star_moll,Tranquility/Trollz,2019,1,Uru
Tranquility (instrumental),Tranquility/Trollz,2019,0,
Trollz (instrumental),Tranquility/Trollz,2019,0,
Inferno <MODv>,プロメア リミックス&リアレンジ CD,2020,0,Benjamin
Inferno <MODv>,プロメア リミックス&リアレンジ CD,2020,0,mpi
NEXUS <MODv>,プロメア リミックス&リアレンジ CD,2020,0,Laco
Λsʜᴇs <MODv>,プロメア リミックス&リアレンジ CD,2020,0,Gemie
Gallant Ones <MODv>,プロメア リミックス&リアレンジ CD,2020,0,Benjamin
Gallant Ones <MODv>,プロメア リミックス&リアレンジ CD,2020,0,mpi
eramorp,プロメア リミックス&リアレンジ CD,2020,0,naNami
Inferno <MODv> (Instrumental),プロメア リミックス&リアレンジ CD,2020,0,
NEXUS <MODv> (Instrumental),プロメア リミックス&リアレンジ CD,2020,0,
Λsʜᴇs <MODv> (Instrumental),プロメア リミックス&リアレンジ CD,2020,0,
Gallant Ones <MODv> (Instrumental),プロメア リミックス&リアレンジ CD,2020,0,
eramorp (Instrumental),プロメア リミックス&リアレンジ CD,2020,0,
72-:THE1/KG-GR-1,七つの大罪 神々の逆鱗（第3期）,2020,0,
72-:THE1/KG-GR-2,七つの大罪 神々の逆鱗（第3期）,2020,0,
72-:THE1/KG-GR-3,七つの大罪 神々の逆鱗（第3期）,2020,0,
72-:THE1/KG-GR-4,七つの大罪 神々の逆鱗（第3期）,2020,0,
Inferno,BEST OF VOCAL WORKS [nZk] 2,2020,0,Benjamin Anderson
Inferno,BEST OF VOCAL WORKS [nZk] 2,2020,0,mpi
StarRingChild,BEST OF VOCAL WORKS [nZk] 2,2020,0,Aimer
Warcry,BEST OF VOCAL WORKS [nZk] 2,2020,0,mpi
Alive,BEST OF VOCAL WORKS [nZk] 2,2020,0,Do As Infinity
Zero Eclipse,BEST OF VOCAL WORKS [nZk] 2,2020,0,Laco
Next of Kin,BEST OF VOCAL WORKS [nZk] 2,2020,0,Benjamin Anderson
Barricades,BEST OF VOCAL WORKS [nZk] 2,2020,0,Yosh
Barricades,BEST OF VOCAL WORKS [nZk] 2,2020,0,Gemie
Barricades,BEST OF VOCAL WORKS [nZk] 2,2020,0,mpi
BRAVE THE OCEAN,BEST OF VOCAL WORKS [nZk] 2,2020,0,Eliana
ninelie,BEST OF VOCAL WORKS [nZk] 2,2020,0,Aimer with chelly
Vigilante,BEST OF VOCAL WORKS [nZk] 2,2020,0,mpi
Vigilante,BEST OF VOCAL WORKS [nZk] 2,2020,0,Gemie
The Brave,BEST OF VOCAL WORKS [nZk] 2,2020,0,Yosh
No differences,BEST OF VOCAL WORKS [nZk] 2,2020,0,Aimee Blackschleger
NEXUS,BEST OF VOCAL WORKS [nZk] 2,2020,0,Laco
God of ink,BEST OF VOCAL WORKS [nZk] 2,2020,0,mpi
Roll The Dice,BEST OF VOCAL WORKS [nZk] 2,2020,0,西川貴教
Release My Soul,BEST OF VOCAL WORKS [nZk] 2,2020,0,Aimee Blackschleger
S_TEAM,BEST OF VOCAL WORKS [nZk] 2,2020,0,Eliana
theDOGS,BEST OF VOCAL WORKS [nZk] 2,2020,0,mpi
aLIEz,BEST OF VOCAL WORKS [nZk] 2,2020,1,mizuki
REMEMBER,BEST OF VOCAL WORKS [nZk] 2,2020,1,SawanoHiroyuki[nZk]
X.U.,BEST OF VOCAL WORKS [nZk] 2,2020,1,Gemie
Into the Sky,BEST OF VOCAL WORKS [nZk] 2,2020,1,Tielle
Binary Star,BEST OF VOCAL WORKS [nZk] 2,2020,1,Uru
sh0ut,BEST OF VOCAL WORKS [nZk] 2,2020,1,Tielle
sh0ut,BEST OF VOCAL WORKS [nZk] 2,2020,1,Gemie
scaPEGoat,BEST OF VOCAL WORKS [nZk] 2,2020,1,Yosh
Cage,BEST OF VOCAL WORKS [nZk] 2,2020,1,Tielle
&Z,BEST OF VOCAL WORKS [nZk] 2,2020,1,mizuki
narrative,BEST OF VOCAL WORKS [nZk] 2,2020,1,LiSA
gravityWall,BEST OF VOCAL WORKS [nZk] 2,2020,1,Tielle
gravityWall,BEST OF VOCAL WORKS [nZk] 2,2020,1,Gemie
Tranquility,BEST OF VOCAL WORKS [nZk] 2,2020,1,Anly
e of s,BEST OF VOCAL WORKS [nZk] 2,2020,1,mizuki
NOISEofRAIN,BEST OF VOCAL WORKS [nZk] 2,2020,1,Takanori Nishikawa
CRYst-Alise,BEST OF VOCAL WORKS [nZk] 2,2020,1,Tielle
A/Z,BEST OF VOCAL WORKS [nZk] 2,2020,1,mizuki
BELONG,BEST OF VOCAL WORKS [nZk] 2,2020,1,Yosh
N01R,BEST OF VOCAL WORKS [nZk] 2,2020,0,Tielle
Sea of Fire,BEST OF VOCAL WORKS [nZk] 2,2020,0,mizuki
Unordinary,BEST OF VOCAL WORKS [nZk] 2,2020,0,CASG(Caramel Apple Sound Gadget)
Chaos Drifters,Chaos Drifters / CRY,2020,1,Jean-Ken Johnny
CRY,Chaos Drifters / CRY,2020,1,mizuki
Bios-LaZaRuS,Chaos Drifters / CRY,2020,1,Gemie
Bios-LaZaRuS,Chaos Drifters / CRY,2020,1,Tielle
Chaos Drifters (instrumental),Chaos Drifters / CRY,2020,0,通常盤
CRY (instrumental),Chaos Drifters / CRY,2020,0,通常盤
Chaos Drifters (TV size),Chaos Drifters / CRY,2020,0,期間生産限定盤A
CRY (TV size),Chaos Drifters / CRY,2020,0,期間生産限定盤B
IV,iv,2021,0,
FLAW(LESS),iv,2021,1,Yosh
FAVE,iv,2021,1,AiNA THE END
Chaos Drifters,iv,2021,1,ean-Ken Johnny
N0VA,iv,2021,1,naNami
Tranquility,iv,2021,1,Anly
time,iv,2021,1,ReoNa
Trollz,iv,2021,1,Laco
Till I,iv,2021,1,優里
Felidae <iv-ver.>,iv,2021,1,Gemie
Felidae <iv-ver.>,iv,2021,1,Tielle
CRY,iv,2021,1,mizuki
膏,iv,2021,1,okazakitaiiku
OUT OF “iv”,iv,2021,0,
Barricades <MODv>,iv,2021,1,Yosh
Keep on keeping on <MODv>,iv,2021,1,mizuki
NEXUS <PODv>,iv,2021,1,Laco
